epoch	flux
54403.114364	290035.8437500
54403.120291	289906.4062500
54403.126217	289948.1250000
54403.132144	289989.7500000
54403.138070	290013.6562500
54403.143997	289859.4062500
54403.149923	289795.6562500
54403.155849	289829.7187500
54403.161776	289916.6562500
54403.167702	289839.9687500
54403.173629	289806.5937500
54403.179555	290065.0625000
54403.185482	290125.7500000
54403.191408	290244.4062500
54403.197334	290118.9062500
54403.203261	290221.5312500
54403.209187	290440.6562500
54403.215114	290178.8750000
54403.221040	290368.8125000
54403.226967	289496.6875000
54403.232893	290054.5000000
54403.238819	290330.4062500
54403.244746	290291.6250000
54403.250672	289942.1250000
54403.256599	289847.9687500
54403.262525	290523.5000000
54403.268452	290391.6875000
54403.274378	290032.7187500
54403.280304	290457.3437500
54403.286231	290469.5625000
54403.292157	290414.3125000
54403.298084	290243.7812500
54403.304010	290266.3750000
54403.309937	290284.5312500
54403.315863	290480.9375000
54403.321790	290636.5937500
54403.327716	290597.2812500
54403.333642	290453.1250000
54403.339569	290436.4062500
54403.345495	290283.5625000
54403.351422	290424.6875000
54403.357348	290466.0000000
54403.363275	290640.4687500
54403.369201	290368.1562500
54403.375127	290489.5312500
54403.381054	290463.8750000
54403.386980	290651.0000000
54403.392907	290776.4062500
54403.398833	291077.5937500
54403.404760	290658.0000000
54403.410686	290288.1875000
54403.416612	290473.5625000
54403.422539	290409.6875000
54403.428465	291148.8125000
54403.434392	290483.6562500
54403.440318	291952.8125000
54403.446245	290730.5000000
54403.452171	290911.5000000
54403.458098	291028.4375000
54403.464024	290751.3750000
54403.469950	291429.4375000
54403.475877	291011.3125000
54403.481803	291526.8125000
54403.487730	290561.6875000
54403.493656	290907.1562500
54403.499583	291597.5937500
54403.505509	291204.0000000
54403.511435	291083.1250000
54403.517362	291330.2187500
54403.523288	291445.9062500
54403.529215	291410.0312500
54403.535141	291252.8437500
54403.541068	291178.4375000
54403.546994	291240.0625000
54403.552920	291113.9375000
54403.558847	291109.5625000
54403.564773	291303.3750000
54403.570700	291589.7812500
54403.576626	291283.5937500
54403.582553	291039.0937500
54403.588479	290981.2187500
54403.594405	291106.9687500
54403.600332	290989.1250000
54403.606258	291250.1250000
54403.612185	291068.7812500
54403.618111	291732.5312500
54403.624038	291129.5312500
54403.629964	291382.5000000
54403.635890	291075.3437500
54403.641817	291362.2500000
54403.647743	291685.8750000
54403.653670	291753.5625000
54403.659596	291665.8750000
54403.665523	291308.7187500
54403.671449	291478.8125000
54403.677376	291894.0000000
54403.683302	291559.9687500
54403.689228	291897.9375000
54403.695155	291631.2812500
54403.701081	291424.0312500
54403.707008	291561.0000000
54403.712934	291378.5312500
54403.718861	291487.7500000
54403.724787	291609.8750000
54403.730713	291502.7187500
54403.736640	291341.8125000
54403.742566	291461.7812500
54403.748493	291929.5312500
54403.754419	291785.5000000
54403.760346	291531.5625000
54403.766272	292359.9375000
54403.772198	291779.1875000
54403.778125	291760.5937500
54403.784051	292317.3750000
54403.789978	292166.9062500
54403.795904	292080.4062500
54403.801831	291886.9687500
