epoch	flux
54242.529960	76137.5078125
54242.535886	76117.4140625
54242.541812	76156.8906250
54242.547739	76093.6562500
54242.553665	76083.1718750
54242.559592	76007.3359375
54242.565518	76141.7187500
54242.571444	76280.6718750
54242.577371	75852.3750000
54242.583297	76132.0234375
54242.589224	76018.9140625
54242.595150	76238.2578125
54242.601076	76151.7656250
54242.607003	76170.8125000
54242.612929	76159.1562500
54242.618855	76070.2421875
54242.624782	76089.9843750
54242.630708	76103.8984375
54242.636635	76131.9921875
54242.642561	76322.9296875
54242.648487	76106.1171875
54242.654414	76015.2968750
54242.660340	76106.0312500
54242.666267	76052.8671875
54242.672193	76416.1328125
54242.678119	76258.1406250
54242.684046	76142.0625000
54242.689972	76390.5546875
54242.695898	75964.6953125
54242.701825	76000.2812500
54242.707751	76151.4453125
54242.713678	76028.3593750
54242.719604	76253.8281250
54242.725530	76197.0937500
54242.731457	75976.2343750
54242.737383	76075.6171875
54242.743309	76092.2421875
54242.749236	76065.5781250
54242.755162	76268.0859375
54242.761089	76065.0390625
54242.767015	76088.7812500
54242.772941	76188.2812500
54242.778868	76080.6093750
54242.784794	76176.5625000
54242.790721	76189.4921875
54242.796647	76110.6015625
54242.802573	76246.3359375
54242.808500	76266.3750000
54242.814426	76233.9296875
54242.820352	76317.6484375
54242.826279	76206.8906250
54242.832205	76071.4453125
54242.838132	76103.7812500
54242.844058	76096.3203125
54242.849984	76179.2656250
54242.855911	76168.3203125
54242.861837	76273.6718750
54242.867763	76243.6406250
54242.873690	75973.2656250
54242.879616	75975.9921875
54242.885543	76007.8046875
54242.891469	76219.3671875
54242.897395	76277.7031250
54242.903322	76157.4843750
54242.909248	76247.3125000
54242.915175	76106.8906250
54242.921101	76175.6640625
54242.927027	76110.4218750
54242.932954	76102.5937500
54242.938880	76056.8281250
54242.944806	76290.1171875
54242.950733	76132.1171875
54242.956659	76247.1562500
54242.962586	76380.4062500
54242.968512	76080.9296875
54242.974438	76148.8281250
54242.980365	76161.2421875
54242.986291	75990.8281250
54242.992217	76236.8125000
54242.998144	76270.1328125
54243.004070	76110.4765625
54243.009997	76293.5468750
54243.015923	76144.0234375
54243.021849	76237.6250000
54243.027776	75842.3046875
54243.033702	76387.8359375
54243.039629	76022.4453125
54243.045555	76313.3203125
54243.051481	76185.6015625
54243.057408	76315.1171875
54243.063334	76142.5078125
54243.069260	76246.4687500
54243.075187	76163.8125000
54243.081113	76351.5078125
54243.087040	76136.2421875
54243.092966	76253.2578125
54243.098892	76248.6406250
54243.104819	76076.2421875
54243.110745	76197.0625000
